梅州市人民医院卫生保洁服务采购项目中标结果调整公告 | 2020.02.27 | 梅州市人民医院 | 梅州市公共资源交易中心中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13933728.htm
云南省临沧监狱2020年度罪犯生活物资采购项目（E标段-蛋鱼虾类）中标公告 | 2020.02.27 | 云南省临沧监狱 | 云南睿天管理咨询有限公司中标公告 | 云南 | 货物/农林牧渔业产品/渔业产品/海水养殖产品/海水养殖鱼,货物/农林牧渔业产品/渔业产品/海水养殖产品/海水养殖虾,货物/食品、饮料和烟草原料/农副食品，动、植物油制品/蛋制品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931753.htm
兰州市七里河区教育局2020年农村义务教育学生营养改善计划（营养膳食）及配送费采购项目中标公告 | 2020.02.27 | 兰州市七里河区教育局 | 兰州市公共资源交易中心七里河分中心中标公告 | 甘肃 | 货物/食品、饮料和烟草原料/农副食品，动、植物油制品/豆腐及豆制品,货物/食品、饮料和烟草原料/农副食品，动、植物油制品/蛋制品,货物/食品、饮料和烟草原料/农副食品，动、植物油制品/ | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931749.htm
三都水族自治县九阡镇2019年下半年南板蓝根种植项目采购中标（成交）公告 | 2020.02.27 | 三都水族自治县九阡镇人民政府 | 贵州玉奇工程项目管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931736.htm
丰顺县留隍镇人民政府丰顺县留隍镇镇区环卫保洁、镇村垃圾转运采购项目的中标、成交公告 | 2020.02.27 | 丰顺县留隍镇人民政府 | 广东平嘉项目管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931715.htm
滨州市沾化区中心路雨污分流工程中标公告 | 2020.02.27 | 滨州市沾化区综合行政执法局,滨州市沾化区综合行政执法局 | 山东省建设工程招标中心有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931717.htm
赤水市第一中学办学条件提升改造工程中标（成交）公告 | 2020.02.27 | 赤水市第一中学 | 贵州鲁班招标代理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931697.htm
赤水市复兴仁友村溪至黄角榜竹产业道路建设项目中标（成交）公告 | 2020.02.27 | 赤水市复兴镇人民政府 | 贵州诚信项目管理咨询有限责任公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931696.htm
北京市延庆区旧县镇人民政府北京市延庆区旧县镇旧县村煤改地源热泵工程财务决算中标公告 | 2020.02.27 | 北京市延庆区旧县镇人民政府 | 北京科技园拍卖招标有限公司中标公告 | 北京 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931711.htm
东莞市凤岗镇政务服务中心凤岗镇综合服务中心二、三楼弱电智能化设备采购项目的中标、成交公告 | 2020.02.27 | 东莞市凤岗镇政务服务中心 | 广东和盛招标代理有限公司东莞分公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931673.htm
福清市妇幼保健院电子图书系统、婴儿防盗系统、成本核算系统及其接口货物类采购项目结果公告(包3) | 2020.02.27 | 福清市妇幼保健院 | 福建景业招标有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931664.htm
福清市妇幼保健院电子图书系统、婴儿防盗系统、成本核算系统及其接口货物类采购项目结果公告(包2) | 2020.02.27 | 福清市妇幼保健院 | 福建景业招标有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931663.htm
南安市侨光中学智能化高清校园监控系统采购货物类采购项目结果公告(包1) | 2020.02.27 | 南安市侨光中学 | 福建锦度招标有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931665.htm
福清市妇幼保健院电子图书系统、婴儿防盗系统、成本核算系统及其接口货物类采购项目结果公告(包1) | 2020.02.27 | 福清市妇幼保健院 | 福建景业招标有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931662.htm
厦门水务原水投资运营有限公司石兜水库库尾淹没区植被清理外运中标公告 | 2020.02.27 | 厦门水务原水投资运营有限公司 | 天和国咨控股集团有限公司中标公告 | 福建 | 服务/环境服务/城镇公共卫生服务/清扫服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931797.htm
天津市气象局2020年防雷技术服务项目中标公告 | 2020.02.27 | 天津市气象局 | 天津市津泽青诚企业管理咨询有限公司中标公告 | 天津 | 服务/专业技术服务/气象服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931635.htm
开阳旅文投资开发有限责任公司南江老年养护中心老年养护楼装修工程设计中标公告 | 2020.02.27 | 开阳旅文投资开发有限责任公司 | 贵州鼎盛鑫项目管理有限公司中标公告 | 贵州 | 工程/装修工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931637.htm
海丰县城东镇人民政府海丰县城东镇大嶂村委修建机耕路和梓里村、过次埔水闸、湖美村挡土墙等项目的中标、成交结果调整公告 | 2020.02.27 | 海丰县城东镇人民政府 | 广东中弘工程管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931642.htm
海丰县联安镇人民政府海丰县联安镇联北村委修建机耕路、联田村委新建机耕路及挡土墙工程的中标、成交结果调整公告 | 2020.02.27 | 海丰县联安镇人民政府 | 广东中弘工程管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931615.htm
中山大学附属第三医院粤东医院医疗设备采购中标公告 | 2020.02.27 | 中山大学附属第三医院粤东医院 | 广东元正招标采购有限公司中标公告 | 广东 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931588.htm
康县教育局2019年义务教育均衡发展奖补资金项目设备采购项目中标公告 | 2020.02.27 | 康县教育局 | 甘肃东方工程咨询有限公司中标公告 | 甘肃 | 货物/通用设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931593.htm
济南市中心医院济南市中心医院[东院区]项目部分专项报告设计前咨询服务中标公告 | 2020.02.27 | 济南市中心医院 | 山东兴联项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931564.htm
禄丰县人民医院会议室改造采购项目中标公告 | 2020.02.27 | 禄丰县人民医院 | 云南城规建筑集团项目咨询有限公司中标公告 | 云南 | 工程/装修工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931571.htm
东莞市石排镇水务工程建设运营中心石排镇中坑二渠迁改工程施工服务的中标、成交公告 | 2020.02.27 | 东莞市石排镇水务工程建设运营中心 | 广东和盛招标代理有限公司东莞分公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931568.htm
儋州市公安局交通警察支队-儋州市“一创两建”道路标线复划项目工程-中标公告 | 2020.02.27 | 儋州市公安局交通警察支队 | 海南政通招投标有限公司中标公告 | 海南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931570.htm
三亚市图书馆-图书购置-中标公告 | 2020.02.27 | 三亚市图书馆 | 海南海政招标有限公司中标公告 | 海南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931566.htm
州直机关公务用车服务综合保障平台公务用车采购（二次）中标（成交）公告 | 2020.02.27 | 黔东南州机关事务管理局 | 贵州荣瀚达工程管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931530.htm
综合实训中心装饰安装提升工程中标公告 | 2020.02.27 | 山东技师学院 | 山东省鲁成招标有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931509.htm
《采购新院区医用氧源》中标（成交）公告 | 2020.02.27 | 清镇市第一人民医院 | 贵州睿易达国际商务信息咨询服务有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931497.htm
滨州市生态环境局滨州市入海排污口溯源分析和整治方案编制项目中标公告 | 2020.02.27 | 滨州市生态环境局,滨州市生态环境局 | 山东正方建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931495.htm
珠海市政务服务与数字管理中心2020年市政务服务大厅综合受理服务采购项目中标公告 | 2020.02.27 | 珠海市政务服务与数字管理中心 | 广东明正项目管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931481.htm
广西德正建设项目管理有限责任公司关于资源县梅溪镇等4个乡镇城乡建设用地增减挂钩项目（GLZC-2020-G2-15003-GXDZ）中标公告 | 2020.02.27 | 资源县自然资源局 | 广西德正建设项目管理有限责任公司中标公告 | 广西 | 工程/其他建筑工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931482.htm
珠海市市场监督管理局珠海市市场监督管理局2020年度劳务外包服务项目的中标、成交结果调整公告 | 2020.02.27 | 珠海市市场监督管理局 | 广东理想项目管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931483.htm
中华人民共和国大连海事局大连湾海底隧道建设工程海上施工期通航安全保障船舶服务保障项目中标公告 | 2020.02.27 | 中华人民共和国大连海事局 | 大连市机电设备招标有限责任公司中标公告 | 辽宁 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/zygg/zbgg/202002/t20200227_13931448.htm
广州市旅游商务职业学校教材供应项目（CLF0119GZ12ZC68）的中标公告 | 2020.02.27 | 广州市旅游商务职业学校 | 广东采联采购科技有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931450.htm
吉林郭尔罗斯农村商业银行股份有限公司存款营销礼品采购项目中标公告 | 2020.02.27 | 吉林郭尔罗斯农村商业银行股份有限公司 | 吉林省万沅建设项目管理咨询有限公司中标公告 | 吉林 | 货物/其他货物/其他不另分类的物品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931518.htm
荣成市农业农村局山东省耕地质量提升荣成市地膜污染防治工程项目中标公告 | 2020.02.27 | 荣成市农业农村局 | 山东弘理建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931431.htm
福建省龙岩华侨职业中专学校新能源汽车专业实训设备采购项目货物类采购项目结果公告(包1) | 2020.02.27 | 福建省龙岩华侨职业中专学校 | 龙岩市新罗区物资总公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931428.htm
连江县温泉小学办公家具及图书采购项目结果公告(包2) | 2020.02.27 | 连江县温泉小学 | 福建省中亿通招标咨询有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931435.htm
连江县温泉小学办公家具及图书采购项目结果公告(包1) | 2020.02.27 | 连江县温泉小学 | 福建省中亿通招标咨询有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931429.htm
青岛市即墨区第一中学即墨信义中学旧址修缮保护工程成交公告 | 2020.02.27 | 青岛市即墨区第一中学 | 中恒信工程造价咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931390.htm
潍坊市奎文区总体城市设计项目中标公告 | 2020.02.27 | 潍坊市自然资源和规划局奎文分局 | 山东世纪华都工程咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931388.htm
青岛市即墨区第一中学即墨信义中学旧址修缮保护工程成交公告 | 2020.02.27 | 青岛市即墨区第一中学 | 中恒信工程造价咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931382.htm
成都中医药大学附属医院口服液灌装压盖机采购项目中标公告 | 2020.02.27 | 成都中医药大学附属医院 | 四川国际招标有限责任公司中标公告 | 四川 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931457.htm
佛山市顺德区乐从镇土地发展中心乐中路与佛山大道交叉口改造工程的成交公告 | 2020.02.27 | 佛山市顺德区乐从镇土地发展中心 | 广东中采招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931340.htm
长春市朝阳区住房和城乡建设局朝阳区城镇污水提质增效实施计划编制项目中标公告 | 2020.02.27 | 长春市朝阳区住房和城乡建设局 | 陕西万隆金剑工程管理咨询有限公司中标公告 | 吉林 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931411.htm
珠海市公安局（政治处）购买民警人身意外伤害保险采购项目中标公告 | 2020.02.27 | 珠海市公安局 | 广东和致招投标咨询有限公司中标公告 | 广东 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931278.htm
珠海市公安局（政治处）购买民警人身意外伤害保险采购项目中标公告 | 2020.02.27 | 珠海市公安局 | 广东和致招投标咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931277.htm
福州市台江区园林中心闽江北港公园（鳌峰大桥至五孔闸段）安保服务采购项目结果公告(包1) | 2020.02.27 | 福州市台江区园林中心 | 福建省博益招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931272.htm
福州古厝展示馆展览服务结果公告(包1) | 2020.02.27 | 福州市鼓楼区文化体育和旅游局 | 福建优胜招标项目管理集团有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931282.htm
晋江市紫帽镇人民政府晋江市紫帽镇政府周边安置房道路保洁服务采购项目服务类采购项目结果公告(包1) | 2020.02.27 | 晋江市紫帽镇人民政府 | 晋江市正诚招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931273.htm
济南市槐荫公园2020年园林绿化工程施工及养护项目中标公告 | 2020.02.27 | 济南市槐荫公园 | 山东臻典项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931258.htm
宜良县2020-2022年度公务用车定点保险采购中标结果公告 | 2020.02.27 | 宜良县机关事务管理局 | 云南禹信招标代理有限公司中标公告 | 云南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931244.htm
珠海市福利彩票发行中心2020年度刮刮乐即开票物流配送管理服务项目的中标公告 | 2020.02.27 | 珠海市福利彩票发行中心 | 广东和致招投标咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931229.htm
珠海市福利彩票发行中心2020年度刮刮乐即开票物流配送管理服务项目中标公告 | 2020.02.27 | 珠海市福利彩票发行中心 | 广东和致招投标咨询有限公司中标公告 | 广东 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931228.htm
山东省潍坊市临朐县畜牧事业发展中心临朐县畜禽粪污资源化利用整县推进项目第三方专业治理机构项目中标公告 | 2020.02.27 | 临朐县畜牧事业发展中心 | 山东合意工程咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931215.htm
市容环境整治服务项目中标公告 | 2020.02.27 | 上海市重固镇城市管理行政执法中队 | 上海坤灵境建设工程招标有限公司中标公告 | 上海 | 服务/公共设施管理服务/城市市容管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931286.htm
中国民用航空局民航“十四五”规划前期研究项目（重新招标）中标公告 | 2020.02.27 | 中国民用航空局 | 中航材国际招标有限公司中标公告 | 北京 | 服务/信息技术服务/信息技术咨询服务/信息化规划服务,服务/科学研究和试验开发/工程学的研究和试验开发/交通运输工程研究服务/交通运输规划与管理,服务/商务服务/社会与管理咨询服务 | http://www.ccgp.gov.cn/cggg/zygg/zbgg/202002/t20200227_13931263.htm
临沂市河东区汤河镇海棠园温室大棚水源热泵空调项目中标公告 | 2020.02.27 | 临沂市河东区汤河镇人民政府 | 山东元真建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931163.htm
南雄市中医院妇计院医共体信息化建设项目（项目编号：FEGD-CT191127）中标结果公告 | 2020.02.27 | 南雄市中医院 | 广东远东招标代理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931146.htm
张家口市公安局崇礼分局购买事务性管理服务项目中标公告 | 2020.02.27 | 张家口市公安局崇礼分局 | 河北宏信招标有限公司中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931126.htm
昌邑市第一实验小学综合实验楼工程内部设施设备配套采购中标公告 | 2020.02.27 | 昌邑市第一实验小学 | 山东恒泰智晟项目管理咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931109.htm
广东省未成年犯管教所职工食堂食品原材料及副食品采购项目中标公告 | 2020.02.27 | 广东省未成年犯管教所 | 广东正采招标采购有限公司中标公告 | 广东 | 货物/食品、饮料和烟草原料/农副食品，动、植物油制品/其他农副食品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931078.htm
南平市建阳区人民法院五楼审委会智能化含多功能会议室和党组会议室建设结果公告(包1) | 2020.02.27 | 南平市建阳区人民法院 | 福建中实招标有限公司中标公告 |  |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931084.htm
惠安县山霞镇卫生院彩超及康复理疗设备货物类采购项目结果公告(包1) | 2020.02.27 | 惠安县山霞镇卫生院 | 福建丰盛项目管理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931071.htm
福建卫生职业技术学院医技系生化教研室实训设备采购项目结果公告(包1) | 2020.02.27 | 福建卫生职业技术学院 | 福建省中亿通招标咨询有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931074.htm
福州市鼓楼区文化体育和旅游局福州古厝展示馆展览服务中标公告 | 2020.02.27 | 福州市鼓楼区文化体育和旅游局 | 福建优胜招标项目管理集团有限公司中标公告 | 福建 | 服务/会议和展览服务/展览服务/文化产品展览服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931051.htm
建筑垃圾分选系统、模块式建筑固废破碎生产线及稳定土搅拌设备采购项目公开招标公告中标公告 | 2020.02.27 | 东莞市南城供合固体废物处置有限公司 | 广东正德招标有限公司中标公告 | 广东 | 货物/专用设备/环境污染防治设备/固体废弃物处理设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931022.htm
保定市清苑区2019年中央预算内高标准农田建设项目（新增千亿斤粮食生产能力规划清苑区2019年田间工程）一至六标段中标公告 | 2020.02.27 | 清苑区农业局（机关） | 河北永诚工程项目管理有限公司中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931026.htm
中山市港口镇人民政府办公室中山市港口镇行政服务中心信息化项目（第二次）中标公告 | 2020.02.27 | 中山市港口镇人民政府办公室 | 广东省电信规划设计院有限公司第三分公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931024.htm
中山大学附属第三医院医疗设备采购（电子胃肠镜）(0835-190Z33510251)中标公告 | 2020.02.27 | 中山大学附属第三医院 | 广东元正招标采购有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931004.htm
松原市中心医院（松原市儿童医院）抗击新冠病毒肺炎期间医疗系统设备采购项目中标公告 | 2020.02.27 | 松原市中心医院（松原市儿童医院） | 吉林省海新工程咨询有限公司中标公告 | 吉林 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931006.htm
城维计划-广州市市政基础设施规划工作经费（子项2：广州市片区地下管线详细规划（海珠片区））的中标、成交公告 | 2020.02.27 | 广州市规划和自然资源局 | 广东极采招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930996.htm
天祝藏族自治县人民医院天祝县人民医院信息化（智慧医院）设备采购项目中标公告 | 2020.02.27 | 天祝藏族自治县人民医院 | 甘肃杰泰工程咨询有限公司中标公告 | 甘肃 | 货物/专用设备/医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931002.htm
中国人民解放军32228部队23分队-厦门润桥-公开招标-XMRQGK-200101-32228部队维修车间大门改造工程中标公告 | 2020.02.27 | 中国人民解放军32228部队23分队 | 厦门市润桥招标代理有限公司中标公告 | 福建 | 货物/建筑建材/建筑物、构筑物附属结构/门、门槛 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931096.htm
农安工业集中区管理委员会农安工业集中区树木生存期保存养护工程中标公告 | 2020.02.27 | 农安工业集中区管理委员会 | 吉林省嘉通工程咨询有限公司中标公告 | 吉林 | 工程/其他建筑工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930909.htm
安徽省安庆市公安局交通警察支队车辆（含无人机）保险采购（二次）中标公告 | 2020.02.27 | 安庆市公安局交通警察支队 | 安庆市公共资源交易中心中标公告 | 安徽 | 货物 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930911.htm
滁州高教科创城科创酒店招租、人才公寓委托运营项目（三次）中标公告 | 2020.02.27 | 滁州高教科创城建设投资发展有限公司 | 江苏天业工程咨询房地产估价有限责任公司中标公告 | 安徽 | 服务/维修和保养服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930914.htm
南平市建阳区人民法院五楼审委会智能化含多功能会议室和党组会议室建设中标公告 | 2020.02.27 | 南平市建阳区人民法院 | 福建中实招标有限公司中标公告 |  | 货物/通用设备/计算机设备及软件/计算机设备/其他计算机设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931035.htm
山东岱银纺织集团股份有限公司河西）房屋及地上附着物拆除及垃圾清运项目中标公告 | 2020.02.27 | 泰安市泰山区自然资源局,泰安市泰山区自然资源局,泰安市泰山区自然资源局,泰安市泰山区自然资源局 | 山东龙润建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930886.htm
烟台市昆嵛山林场昆嵛山数字信息中心设计项目中标公告 | 2020.02.27 | 烟台市昆嵛山林场 | 山东万信项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930885.htm
云蒙湖生态区北太平污水处理设施安装及管道铺设工程中标公告 | 2020.02.27 | 蒙阴县云蒙湖生态区管理委员会 | 蒙阴中兴招标咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930893.htm
四川大学华西医院专用备份一体机采购项目中标公告 | 2020.02.27 | 四川大学华西医院 | 四川国际招标有限责任公司中标公告 | 四川 | 货物/通用设备/计算机设备及软件/计算机设备/其他计算机设备 | http://www.ccgp.gov.cn/cggg/zygg/zbgg/202002/t20200227_13930872.htm
山东曲阜孔子湖国家湿地公园生态保护与恢复项目中标公告 | 2020.02.27 | 曲阜市自然资源和规划局 | 山东信一项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930865.htm
江西丰瑞项目管理咨询有限公司关于办公配套设施采购及安装项目（乘客电梯）（编号：SRFRZFCG-PTSS-001#）中标公告 | 2020.02.27 | 国家税务总局上饶市税务局 | 江西丰瑞项目管理咨询有限公司中标公告 | 江西 | 货物/通用设备/机械设备/塑料压制液压机/起重设备/电梯 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931014.htm
珠海市香洲区政府投资项目评审中心香洲区政府投资项目评审中心2020年3月-12月概算协审服务的中标公告 | 2020.02.27 | 珠海市香洲区政府投资项目评审中心 | 珠海市公评工程造价咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930833.htm
上海福泉保洁服务有限公司雾化除臭消毒药水（第二次）采购项目中标公告 | 2020.02.27 | 上海福泉保洁服务有限公司 | 上海坤灵境建设工程招标有限公司中标公告 | 上海 | 货物/办公消耗用品及类似物品/清洁用品/消毒杀菌用品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930981.htm
山东财经大学燕山、舜耕校区学生公寓电力改造工程中标公告 | 2020.02.27 | 山东财经大学 | 济南建招工程咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930834.htm
安徽水利水电职业技术学院校园保安服务中标公告 | 2020.02.27 | 安徽水利水电职业技术学院 | 安徽省招标集团股份有限公司中标公告 | 安徽 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930841.htm
山东财经大学燕山、舜耕校区学生公寓电力改造工程中标公告 | 2020.02.27 | 山东财经大学 | 济南建招工程咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930844.htm
全国信用信息共享平台（广东清远）升级改版等项目的中标公告 | 2020.02.27 | 清远市发展和改革局 | 清远采联采购招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930818.htm
连云港市海州区浦镇镇新圩村民委员会新圩村村部信息化设备采购项目中标公告 | 2020.02.27 | 连云港市海州区浦镇镇新圩村民委员会 | 江苏鸿成工程项目管理有限公司中标公告 | 江苏 | 服务/信息技术服务/其他信息技术服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930788.htm
国家税务总局北京经济技术开发区税务局物业服务项目中标公告 | 2020.02.27 | 国家税务总局北京经济技术开发区税务局 | 北京泽贤工程咨询有限责任公司中标公告 |  | 服务/房地产服务/物业管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930747.htm
乐昌市文化广电旅游体育局华南教育历史研学基地（坪石）长尾洞社区体育公园一（足球场与篮球场）建设项目的中标、成交公告 | 2020.02.27 | 乐昌市文化广电旅游体育局 | 韶关市方川工程咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930753.htm
