东营市渤海综合治理攻坚战生态修复项目（修复服务）中标公告 | 2020.03.02 | 东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局 | 山东新联谊工程造价咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13949990.htm
洋浦经济开发区公安消防支队-洋浦经济开发区消防支队2019年度消防船坞修项目（二次招标）-中标公告 | 2020.03.02 | 洋浦经济开发区公安消防支队 | 中经国际招标集团有限公司中标公告 | 海南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947723.htm
汕头市潮阳区大峰医院消毒供应中心系统工程中标公告 | 2020.03.02 | 汕头市潮阳区大峰医院 | 亿诚建设项目管理有限公司中标公告 | 广东 | 工程/装修工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947715.htm
广东宏茂建设管理有限公司关于全州县雪亮工程建设服务采购（项目编号：GLZC2019-G3-10118-GDHM（重））中标公告 | 2020.03.02 | 中国共产党全州县委员会政法委员会 | 广东宏茂建设管理有限公司中标公告 | 广西 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947722.htm
河头店镇财政所河头店镇基础设施配套工程（二期）成交公告 | 2020.03.02 | 河头店镇财政所 | 山东海润项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947714.htm
丽江市古城区住房和城乡建设局丽江市古城区市政路网完善及提档升级政府和社会资本合作PPP项目中标结果公示 | 2020.03.02 | 丽江市古城区住房和城乡建设局 | 云南鑫德招标咨询有限公司中标公告 | 云南 | PPP | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947688.htm
“纪念《共产党宣言》中文首译本出版100周年”主题巡展项目中标公告 | 2020.03.02 | 复旦大学 | 上海教育建设管理咨询有限公司中标公告 | 上海 | 服务/会议和展览服务/展览服务/文化产品展览服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947680.htm
广东省市场监督管理局2020年省级财政重点绩效评价工作中标公告 | 2020.03.02 | 广东省市场监督管理局 | 广州中经招标有限公司中标公告 | 广东 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947921.htm
临朐县国省道及重点县道保洁项目中标公告 | 2020.03.02 | 临朐县公路事业发展中心,临朐县公路事业发展中心 | 山东汇泉建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947659.htm
自贡市沿滩区城乡环卫一体化服务采购项目中标公告 | 2020.03.02 | 自贡市盐运国有资产经营有限公司 | 四川融汇项目管理集团有限公司中标公告 | 四川 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947858.htm
中国人民解放军联勤保障部队大连康复疗养中心空调采购项目中标公告 | 2020.03.02 | 中国人民解放军联勤保障部队大连康复疗养中心 | 恒信咨询管理有限公司中标公告 | 辽宁 | 货物/通用设备/机械设备/制冷空调设备/专用制冷、空调设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947614.htm
河头店镇财政所河头店镇基础设施配套工程（二期）成交公告 | 2020.03.02 | 河头店镇财政所 | 山东海润项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947627.htm
茂名市财政局预算绩效管理服务招标项目的中标公告 | 2020.03.02 | 茂名市财政局 | 茂名市公共资源交易中心中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947586.htm
济南市第四人民医院济南市第四人民医院医疗设备采购项目二中标公告 | 2020.03.02 | 济南市第四人民医院 | 山东蓝盾招标代理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947595.htm
上海市闵行区人民政府古美路街道办事处2020至2021年古美背街小巷环境秩序综合管理服务项目中标公告 | 2020.03.02 | 上海市闵行区人民政府古美路街道办事处 | 上海勤喧企业管理有限公司中标公告 | 上海 | 服务/公共设施管理服务/其他市政公共设施管理服务,服务/公共设施管理服务/城市市容管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947589.htm
厦门坤煌房地产开发有限公司翔安企业总部会馆启动示范区酒店装修工程窗帘采购及安装中标公告 | 2020.03.02 | 厦门坤煌房地产开发有限公司 | 福建省闽建工程造价咨询有限公司中标公告 | 福建 | 货物/纺织原料、毛皮、被服装具/纺织用料/其他纺织用丝、线、布等 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947739.htm
长春市朝阳区农业农村局朝阳区农村公路养护工程中标公告 | 2020.03.02 | 长春市朝阳区农业农村局 | 吉林瑞坤项目管理有限公司中标公告 | 吉林 | 工程/其他建筑工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947736.htm
福州市晋安区茶园街道红星经济合作社设计施工一体化项目中标公告 | 2020.03.02 | 福州市晋安区茶园街道红星经济合作社 | 福建省天海招标有限公司中标公告 | 福建 | 服务/工程咨询管理服务/工程设计服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947704.htm
三六三医院结肠途径治疗仪等设备采购项目中标公告 | 2020.03.02 | 三六三医院 | 四川国际招标有限责任公司中标公告 | 四川 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947703.htm
三六三医院消毒供应中心建设（装饰安装）项目中标公告 | 2020.03.02 | 三六三医院 | 四川国际招标有限责任公司中标公告 | 四川 | 工程/建筑安装工程/其他安装,工程/装修工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947700.htm
利津县盐窝镇新建村村民委员会东营市利津县新建村西北污染场地清理项目中标公告 | 2020.03.02 | 利津县盐窝镇新建村村民委员会 | 山东金正工程项目管理有限公司中标公告 | 山东 | 服务/环境服务/危险废物治理服务/矿物油废弃物治理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947540.htm
公物投资-公开招标-GT2019-QY311-船上讲解员岗位外包-中标候选人公示 | 2020.03.02 | 厦门海顺安海上旅游有限公司 | 厦门市公物投资管理有限公司中标公告 | 福建 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947706.htm
抚顺县融媒体中心采购项目中标公告 | 2020.03.02 | 抚顺县文化旅游广电服务中心 | 辽宁友诚招标代理有限公司中标公告 | 辽宁 | 货物/其他货物/其他不另分类的物品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947504.htm
2017年广州市增城区挂绿小学课室配置空调的电力增容、线路改造工程中标公告 | 2020.03.02 | 广州市增城区挂绿小学 | 广东华盛招标采购有限公司中标公告 | 广东 | 工程/构筑物施工/长距离管道、通信和电力线路（电缆）铺设/长距离通信和电力线路（电缆）铺设/长距离电力线路（电缆）铺设 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947663.htm
遵义市播州区铁厂镇三星村农村安全饮水工程补水工程中标（成交）公告 | 2020.03.02 | 遵义市播州区铁厂镇人民政府 | 贵州山天建设投资咨询有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947509.htm
云南省玉溪市红塔区农村人居环境提升工程政府与社会资本合作（PPP）项目社会投资人采购中标公告 | 2020.03.02 | 玉溪市红塔区住房和城乡建设局 | 云南玮元工程咨询有限公司中标公告 | 云南 | PPP | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947499.htm
高碑店市白沟河河道内村庄资产评估项目中标公告 | 2020.03.02 | 水务局 | 河北讯腾工程项目管理有限公司中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947507.htm
中国人民解放军联勤保障部队大连康复疗养中心医疗设备采购项目中标公告 | 2020.03.02 | 中国人民解放军联勤保障部队大连康复疗养中心 | 恒信咨询管理有限公司中标公告 | 辽宁 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947514.htm
广东工业大学无线物联网中控系统更新信息化项目(0809-1941GDG13C17)中标公告 | 2020.03.02 | 广东工业大学 | 广东华伦招标有限公司中标公告 | 广东 | 货物/通用设备/计算机设备及软件/其他计算机设备及软件 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947481.htm
国家税务总局北京经济技术开发区税务局土地增值税购买第三方中介服务项目中标公告 | 2020.03.02 | 国家税务总局北京经济技术开发区税务局 | 北京泽贤工程咨询有限责任公司中标公告 |  | 服务/商务服务/税务服务/其他税务服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947466.htm
福州市仓山区园林中心清凉山公园、林浦公园、烟台山公园绿化养护、保洁服务项目服务类采购项目结果公告(包1) | 2020.03.02 | 福州市仓山区园林中心 | 福建省正华工程咨询有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947475.htm
盆底肌生物刺激反馈治疗仪采购项目中标公告 | 2020.03.02 | 广东省第一荣军医院 | 广东元正招标采购有限公司中标公告 | 广东 | 货物/专用设备/医疗设备/其他医疗设备,货物/专用设备/医疗设备/物理治疗、康复及体育治疗仪器设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947469.htm
晴隆县第二中学网络多媒体教室设备购置项目中标（成交）公告 | 2020.03.02 | 贵州省晴隆县第二中学 | 黔西南州睿鸿项目管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947448.htm
村级电子商务服务站建设项目中标（成交）公告 | 2020.03.02 | 晴隆县工业和科学技术局 | 中鼎誉润工程咨询有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947444.htm
北京市顺义区文化和旅游局顺义区文化中心布展项目工程（监理）中标公告 | 2020.03.02 | 北京市顺义区文化和旅游局 | 北京鑫中招标代理有限公司中标公告 | 北京 | 服务/工程咨询管理服务/工程监理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947423.htm
济南市历下区园林绿化服务中心花漾街区（省府前街、榜棚街、舜井街、县西巷）绿化提升工程中标公告 | 2020.03.02 | 济南市历下区园林绿化服务中心 | 山东莉鹰招标有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947411.htm
高青县黑里寨镇中心幼儿园提升改造项目中标公告 | 2020.03.02 | 高青县黑里寨镇人民政府 | 中泰百聪工程管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947410.htm
珠海市人才资源与就业服务中心广东珠海公共创业孵化（实训）基地2020年3月至2022年12月运营服务采购项目成交公告 | 2020.03.02 | 珠海市人才资源与就业服务中心 | 珠海市平正咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947413.htm
北京市石景山区城市管理监督指挥中心石景山区2020年度市民热线诉求分析项目需求中标公告 | 2020.03.02 | 北京市石景山区城市管理监督指挥中心 | 北京华君朋工程咨询有限公司中标公告 | 北京 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947464.htm
2020年北京市朝阳区大黄庄绿化队养护及保洁服务采购项目中标公告 | 2020.03.02 | 北京市朝阳区园林绿化局机关 | 北京鸿基名业工程管理有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947467.htm
长春市朝阳区人民检察院2020年-2021年度采购招标代理机构定点单位选择项目中标公告 | 2020.03.02 | 长春市朝阳区人民检察院 | 北京环亚恒信建设工程咨询有限公司中标公告 | 吉林 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947375.htm
2020年大望京公园绿化养护及保洁标内采购项目中标公告 | 2020.03.02 | 北京市朝阳区大望京公园 | 北京鸿基名业工程管理有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947417.htm
抚顺市第四医院SRS头部立体定向模体采购项目中标公告 | 2020.03.02 | 抚顺市第四医院 | 抚顺智恒招投标服务有限公司中标公告 | 辽宁 | 货物/其他货物/其他不另分类的物品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947349.htm
莱西市人民医院莱西市人民医院临床检验和病理检验第三方服务项目中标公告 | 2020.03.02 | 莱西市人民医院 | 青岛金海恒悦项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947346.htm
北京市顺义区文化和旅游局顺义区文化中心布展项目项目管理中标公告 | 2020.03.02 | 北京市顺义区文化和旅游局 | 北京鑫中招标代理有限公司中标公告 | 北京 | 服务/工程咨询管理服务/工程项目管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947357.htm
三亚市地方公路管理站-红沙、天涯、科技园隧道专业养护管理项目（2020-2022年）-中标公告 | 2020.03.02 | 三亚市地方公路管理站 | 海南亿林工程管理咨询有限公司中标公告 | 海南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947355.htm
广西建坤工程咨询有限公司关于明厨亮灶设备采购及安装（RSG19-052）中标公告 | 2020.03.02 | 融水苗族自治县教育局 | 广西建坤工程咨询有限公司中标公告 | 广西 | 货物/家具用具/厨卫用具/其他厨卫用具 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947352.htm
新泰市柴汶河蒋家石沟溢流坝水毁修复工程施工中标公告 | 2020.03.02 | 新泰市河道管理局 | 瀚景项目管理有限公司新泰分公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947344.htm
潍坊医学院标准化考场设备及考试监控系统购置项目中标公告 | 2020.03.02 | 潍坊医学院,潍坊医学院 | 山东三木招标有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947343.htm
新泰市柴汶河蒋家石沟溢流坝水毁修复工程监理中标公告 | 2020.03.02 | 新泰市河道管理局 | 瀚景项目管理有限公司新泰分公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947329.htm
辽宁省消防局辽宁省消防救援总队培训基地训练设施项目中标公告 | 2020.03.02 | 辽宁省消防局 | 辽宁承明招投标有限公司中标公告 | 辽宁 | 货物/专用设备/体育设备/健身设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947331.htm
仁怀市应急管理局2018-2019年度冬春救助棉衣棉被采购项目中标（成交）公告 | 2020.03.02 | 仁怀市应急管理局 | 贵州德建招投标代理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947325.htm
平山县城绿地范围养护项目中标公告 | 2020.03.02 | 平山县城市管理综合行政执法局 | 石家庄亿通招标有限公司中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947306.htm
栾城区民兵训练基地营院硬化绿化工程成交公告 | 2020.03.02 | 栾城区民兵训练基地 | 石家庄康兴招标代理有限公司中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947300.htm
长春国际物流经济开发区管理委员会2020年度物业管理服务（含食堂）项目中标公告 | 2020.03.02 | 长春国际物流经济开发区管理委员会 | 吉林省中唯恒业建设工程咨询有限公司中标公告 | 吉林 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947268.htm
河北省高级人民法院大审判庭视频设备更新项目邀请招标 | 2020.03.02 | 河北省高级人民法院（机关） | 河北省公共资源交易中心中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947271.htm
重安镇2020年辣椒种植项目中标（成交）公告 | 2020.03.02 | 黄平县重安镇人民政府 | 四川华通建设工程造价管理有限责任公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947270.htm
重安镇2020年贫困劳动力产业培训项目中标（成交）公告 | 2020.03.02 | 黄平县重安镇人民政府 | 四川华通建设工程造价管理有限责任公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947261.htm
北京市丰台区园林绿化局河道绿化1标养护费中标公告 | 2020.03.02 | 北京市丰台区园林绿化局 | 北京合信恒盛咨询有限公司中标公告 | 北京 | 服务/公共设施管理服务/园林绿化管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947289.htm
北京市丰台区园林绿化局河道绿化2标养护费中标公告 | 2020.03.02 | 北京市丰台区园林绿化局 | 北京合信恒盛咨询有限公司中标公告 | 北京 | 服务/公共设施管理服务/园林绿化管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947290.htm
北京市丰台区园林绿化局河道绿化3标养护费中标公告 | 2020.03.02 | 北京市丰台区园林绿化局 | 北京合信恒盛咨询有限公司中标公告 | 北京 | 服务/公共设施管理服务/园林绿化管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947291.htm
北京市丰台区园林绿化局河道绿化4标养护费中标公告 | 2020.03.02 | 北京市丰台区园林绿化局 | 北京合信恒盛咨询有限公司中标公告 | 北京 | 服务/公共设施管理服务/园林绿化管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947292.htm
北京市丰台区园林绿化局河道绿化养护1标监理费中标公告 | 2020.03.02 | 北京市丰台区园林绿化局 | 北京合信恒盛咨询有限公司中标公告 | 北京 | 服务/公共设施管理服务/园林绿化管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947293.htm
北京市丰台区园林绿化局河道绿化养护2标监理费中标公告 | 2020.03.02 | 北京市丰台区园林绿化局 | 北京合信恒盛咨询有限公司中标公告 | 北京 | 服务/公共设施管理服务/园林绿化管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947294.htm
珠海市斗门区园林绿化所购置一批车辆设备采购项目的中标、成交公告 | 2020.03.02 | 珠海市斗门区园林绿化所 | 广东明正项目管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947226.htm
长春市妇产医院进口医疗设备采购项目中标公告 | 2020.03.02 | 长春市妇产医院 | 中国洲际新资源集团股份公司中标公告 | 吉林 | 货物/专用设备/医疗设备/体外循环设备,货物/专用设备/医疗设备/医用电子生理参数检测仪器设备,货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947230.htm
荣成市综合行政执法局荣成市市区夜景亮化提升工程设计中标公告 | 2020.03.02 | 荣成市综合行政执法局 | 荣成市新诚工程项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947229.htm
上海市杨浦区人民政府江浦街道办事处2020年江浦路街道“治汇江浦”社区自治督导培育及居民区自治力专业化提升项目中标公告 | 2020.03.02 | 上海市杨浦区人民政府江浦街道办事处 | 上海申诺招标代理有限公司中标公告 | 上海 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947363.htm
潍坊医学院学生公寓智能空调系统采购项目中标公告 | 2020.03.02 | 潍坊医学院 | 山东三木招标有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947214.htm
江西省久安招标代理有限公司关于江西新茂实业发展有限公司2020年第一批囚服面料采购项目（招标编号：JXJA-XM2019-211-1225）中标公告 | 2020.03.02 | 江西新茂实业发展有限公司 | 江西省久安招标代理有限公司中标公告 | 江西 | 货物/纺织原料、毛皮、被服装具/纺织用料/棉、化纤纺织及印染原料,货物/纺织原料、毛皮、被服装具/纺织用料/其他纺织用丝、线、布等 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947336.htm
2020年黄山馆乡村振兴示范项目绿化及沥青改造工程监理中标公告 | 2020.03.02 | 龙口市黄山馆镇人民政府 | 山东省联成工程咨询有限公司龙口分公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947175.htm
济南市供排水监测中心济南市供排水监测中心软件开发服务中标公告 | 2020.03.02 | 济南市供排水监测中心 | 济南市政务服务中心中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947119.htm
广州市轻工高级技工学校活动场场地改造项目（中心广场）（重招）中标公告 | 2020.03.02 | 广州市轻工高级技工学校 | 广东广招招标采购有限公司中标公告 | 广东 | 工程/其他建筑工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947164.htm
滨州市沾化区潮河左岸堤坝（十字河段）修复工程中标公告 | 2020.03.02 | 滨海镇人民政府 | 山东科正工程项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947091.htm
上海市消防救援总队机械工程大队及消防站房屋改造项目中标公告 | 2020.03.02 | 上海市消防救援总队 | 上海百通项目管理咨询有限公司中标公告 | 上海 | 工程/装修工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947078.htm
沈河区文艺二校新宁小学采购送餐服务中标公告 | 2020.03.02 | 沈阳市沈河区文艺二校新宁小学 | 辽宁盛峰益泽项目管理咨询有限公司中标公告 | 辽宁 | 服务/住宿和餐饮服务/餐饮服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947127.htm
宁县疾控中心水质检测能力提升改造项目中标公告 | 2020.03.02 | 宁县疾病预防控制中心 | 甘肃龙商招标代理有限公司中标公告 | 甘肃 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947052.htm
中华人民共和国吉林出入境边防检查总站选定考务服务公司采购项目中标公告 | 2020.03.02 | 中华人民共和国吉林出入境边防检查总站 | 中金招标有限责任公司中标公告 | 吉林 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947128.htm
福建省福州结核病防治院病案管理系统结果公告(包1) | 2020.03.02 | 福建省福州结核病防治院 | 福建中招建投招投标管理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947002.htm
宁德市闽东医院门急诊病房综合楼互联网无线接入服务（WIFI）租用服务类采购项目结果公告(包1) | 2020.03.02 | 宁德市闽东医院 | 福建省云通招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947006.htm
福州市生态环境局“十四五”生态环境保护规划编制项目服务类采购项目结果公告(包1) | 2020.03.02 | 福州市生态环境局 | 福州永诚招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947001.htm
广西嘉华建设项目管理咨询有限公司关于生殖中心改造工程（GXJH2019-D39）项目中标公告 | 2020.03.02 | 中国人民解放军联勤保障部队第九二四医院 | 广西嘉华建设项目管理咨询有限公司中标公告 | 广西 | 工程/装修工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946970.htm
佛山市水利局市河长办购买服务岗位人员的中标、成交公告 | 2020.03.02 | 佛山市水利局 | 谷德中交咨询（广州）有限公司佛山分公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946972.htm
广东省河源监狱（河源市莲塘实业公司）创建节约型公共机构示范单位综合节能改造项目中标公告 | 2020.03.02 | 广东省河源监狱 | 广东省机电设备招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946925.htm
汕头市生态环境技术中心汕头市重点行业企业用地土壤环境详细调查服务项目的中标、成交公告 | 2020.03.02 | 汕头市生态环境技术中心 | 汕头市成发咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946933.htm
桂平市就业服务中心系统设备采购中标公告 | 2020.03.02 | 桂平市就业服务中心 | 大华建设项目管理有限公司中标公告 | 广西 | 货物/通用设备/计算机设备及软件/计算机设备/台式计算机 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947011.htm
秦皇岛秦旅科技发展有限公司智慧票务管理及营销监测平台项目中标公告 | 2020.03.02 | 秦皇岛秦旅科技发展有限公司 | 河北曦煦工程咨询有限公司中标公告 | 河北 | 货物/通用设备/计算机设备及软件/终端设备/其他终端设备,货物/通用设备/计算机设备及软件/终端设备/触摸式终端设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946891.htm
东莞市谢岗镇规划管理所（东莞市黄江镇规划管理所、东莞市桥头镇规划管理所、常平镇国土空间规划工作领导小组办公室)东部产业园片区国土空间规划前期研究及发展战略研究的中标、成交公告 | 2020.03.02 | 东莞市谢岗镇规划管理所 | 东莞通华项目咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946862.htm
广州城市旅游问询服务中心（挂广州旅游紧急救援中心、广州旅游数据中心牌子）2020-2021年文旅咨询服务工作人员劳务外包项目（重招）的中标、成交结果调整公告 | 2020.03.02 | 广州城市旅游问询服务中心（挂广州旅游紧急救援中心、广州旅游数据中心牌子） | 公诚管理咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946844.htm
北京大学医学部体育馆维修托管项目中标公告 | 2020.03.02 | 北京大学医学部 | 中招国际招标有限公司中标公告 | 北京 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/zygg/zbgg/202003/t20200302_13946942.htm
东莞市福利彩票发行中心福利彩票投注站物流配送服务（441900-202001-06016101-0003W）的中标、成交结果调整公告 | 2020.03.02 | 东莞市福利彩票发行中心 | 广东中凯工程管理咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946840.htm
视频会议系统升级改造专项（已纳入政府采购预算）其他视频会议系统设备中标公告 | 2020.03.02 | 北京市应急管理局机关 | 华诚博远工程咨询有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946814.htm
福建云锋招标有限公司关于泉州晋江国际机场2020年计算机系列办公设备及服务采购的中标公告 | 2020.03.02 | 泉州晋江国际机场股份有限公司 | 福建云锋招标有限公司中标公告 | 福建 | 货物/通用设备/计算机设备及软件/计算机设备/台式计算机 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13946898.htm
